"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Terramorphic Expanse","dsk","Near Mint","English","","","2025-10-15 14:59:12.453000","269","False","False",""
"1","1","Territorial Witchstalker","woe","Near Mint","English","","","2025-10-29 01:00:47.433000","189","False","False",""
"1","1","Terror of Mount Velus","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","549","False","False",""
"1","1","Teysa Karlov","rna","Near Mint","English","","","2025-10-30 21:05:12.293000","212","False","False",""
"1","1","The Dross Pits","one","Near Mint","English","","","2025-10-15 19:26:25.633000","251","False","False",""
"1","1","The Mycosynth Gardens","one","Near Mint","English","","","2025-10-15 19:32:11.283000","256","False","False",""
"1","1","The Swarmweaver","dsk","Near Mint","English","","","2025-10-30 23:59:02.673000","236","False","False",""
"1","1","They Went This Way","mkm","Near Mint","English","","","2025-10-25 21:58:17.247000","178","False","False",""
"1","1","Think Twice","fdn","Near Mint","English","","","2025-11-06 16:55:38.760000","315","False","False",""
"6","6","Think Twice","fdn","Near Mint","English","","","2025-11-06 16:55:45.477000","165","False","False",""
"1","1","This Town Ain't Big Enough","otj","Near Mint","English","","","2025-10-15 16:24:09.030000","74","False","False",""
"1","1","Thistledown Players","blb","Near Mint","English","","","2025-10-29 01:02:19.107000","35","False","False",""
"1","1","Thornado","otp","Near Mint","English","","","2025-10-15 16:25:02.193000","33","False","False",""
"3","3","Thornweald Archer","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","559","False","False",""
"3","3","Thornwood Falls","fdn","Near Mint","English","","","2025-11-07 19:55:43.293000","269","False","False",""
"1","1","Thought Shucker","blb","Near Mint","English","","","2025-10-29 00:55:11.277000","77","False","False",""
"1","1","Thrashing Brontodon","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","560","False","False",""
"2","2","Three Tree Mascot","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","682","False","False",""
"5","5","Thrill of Possibility","fdn","Near Mint","English","","","2025-11-06 20:08:43.497000","210","False","False",""
"1","1","Thrummingbird","one","Near Mint","English","","","2025-11-07 19:33:34.180000","72","False","False",""
"1","1","Thunder Salvo","otj","Near Mint","English","","","2025-10-15 16:20:42.323000","150","False","False",""
"1","1","Thunderhead Gunner","dft","Near Mint","English","","","2025-11-07 20:34:42.040000","148","False","False",""
"3","3","Ticket Booth // Tunnel of Hate","dsk","Near Mint","English","","","2025-10-30 23:57:36.653000","158","False","False",""
"1","1","Time Stop","fdn","Near Mint","English","","","2025-11-06 17:02:10.200000","166","False","False",""
"1","1","Tinybones, Bauble Burglar","fdn","Near Mint","English","","","2025-11-06 20:54:57.363000","72","False","False",""
"5","5","Tolarian Terror","fdn","Near Mint","English","","","2025-11-06 16:53:52.290000","167","False","False",""
"1","1","Topiary Panther","mkm","Near Mint","English","","","2025-10-25 21:57:08.743000","179","False","False",""
"1","1","Torch the Tower","woe","Near Mint","English","","","2025-10-30 23:47:32.977000","153","False","False",""
"1","1","Tragic Banshee","fdn","Near Mint","English","","","2025-11-06 17:14:42.133000","73","False","False",""
"2","2","Tranquil Cove","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","270","False","False",""
"1","1","Transit Mage","dft","Near Mint","English","","","2025-11-07 20:35:37.223000","70","False","False",""
"2","2","Transplant Theorist","one","Near Mint","English","","","2025-11-07 19:35:24.980000","73","False","False",""
"1","1","Trapped in the Screen","dsk","Near Mint","English","","","2025-10-25 22:11:09.597000","36","False","False",""
"1","1","Trash the Town","otj","Near Mint","English","","","2025-10-15 16:24:51.200000","186","False","False",""
"1","1","Treacherous Greed","mkm","Near Mint","English","","","2025-10-25 22:20:24.400000","237","False","False",""
"2","2","Treetop Sentries","blb","Near Mint","English","","","2025-10-29 00:58:52.640000","201","False","False",""
"5","5","Treetop Snarespinner","fdn","Near Mint","English","","","2025-11-06 20:18:17.903000","114","False","False",""
"1","1","Trial of Agony","dsk","Near Mint","English","","","2025-10-25 22:05:07.623000","159","False","False",""
"2","2","Tribute to Hunger","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","614","False","False",""
"1","1","Troyan, Gutsy Explorer","woe","Near Mint","English","","","2025-10-31 03:21:03.520000","217","False","False",""
"2","2","Trygon Predator","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","667","False","False",""
"1","1","Tuinvale Guide","woe","Near Mint","English","","","2025-10-30 23:46:33.987000","36","False","False",""
"1","1","Tunnel Surveyor","dsk","Near Mint","English","","","2025-10-19 18:31:26.313000","76","False","False",""
"2","2","Turn Inside Out","dsk","Near Mint","English","","","2025-10-25 22:03:50.153000","160","False","False",""
"2","2","Twin Bolt","tdm","Near Mint","English","","","2025-10-31 03:00:57.970000","128","False","False",""
"3","3","Twinblade Blessing","fdn","Near Mint","English","","","2025-11-06 17:24:07.137000","26","False","False",""
"1","1","Twinblade Paladin","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","503","False","False",""
"1","1","Twist Reality","dsk","Near Mint","English","","","2025-10-25 22:16:36.130000","77","False","False",""
"1","1","Twisted Fealty","woe","Near Mint","English","","","2025-10-29 01:09:44.010000","154","False","False",""
"1","1","Tyrannical Pitlord","dmu","Near Mint","English","","","2025-10-31 03:07:01.240000","284","False","False",""
"1","1","Tyrant of Valakut","ogw","Near Mint","English","","","2025-10-31 03:09:30.787000","119","False","False",""
"1","1","Tyvar, Jubilant Brawler","one","Near Mint","English","","","2025-10-15 19:35:48.170000","218","False","False",""
"1","1","Unassuming Sage","woe","Near Mint","English","","","2025-10-29 01:06:44.467000","37","False","False",""
"1","1","Unauthorized Exit","mkm","Near Mint","English","","","2025-10-25 22:13:19.163000","298","False","False",""
"1","1","Unburied Earthcarver","tdm","Near Mint","English","","","2025-10-15 19:16:02.123000","95","False","False",""
"1","1","Uncharted Haven","blb","Near Mint","English","","","2025-10-29 01:16:01.817000","261","False","False",""
"10","10","Uncharted Haven","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","564","False","False",""
"1","1","Uncharted Voyage","fdn","Near Mint","English","foil","","2025-11-06 16:58:52.540000","53","False","False",""
"6","6","Uncharted Voyage","fdn","Near Mint","English","","","2025-11-06 16:58:41.823000","53","False","False",""
"1","1","Unctus's Retrofitter","one","Near Mint","English","","","2025-10-15 19:28:19.777000","76","False","False",""
"1","1","Undead Sprinter","dsk","Near Mint","English","","","2025-10-25 22:21:48.863000","237","False","False",""
"1","1","Underwater Tunnel // Slimy Aquarium","dsk","Near Mint","English","","","2025-10-15 14:55:09.280000","79","False","False",""
"1","1","Underwater Tunnel // Slimy Aquarium","dsk","Near Mint","English","foil","","2025-10-19 18:30:21.977000","79","False","False",""
"3","3","Undying Malice","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","528","False","False",""
"1","1","Unflinching Courage","fdn","Near Mint","English","foil","","2025-10-19 21:44:49.157000","722","False","False",""
"1","1","Unnerving Grasp","dsk","Near Mint","English","","","2025-10-31 00:05:54.353000","80","False","False",""
"1","1","Unruly Catapult","woe","Near Mint","English","","","2025-10-29 01:10:43.270000","156","False","False",""
"1","1","Unscrupulous Agent","mkm","Near Mint","English","","","2025-10-25 22:06:35.810000","109","False","False",""
"1","1","Unscrupulous Contractor","otj","Near Mint","English","","","2025-10-15 16:19:23.807000","112","False","False",""
"1","1","Unsettling Twins","dsk","Near Mint","English","","","2025-10-19 18:32:55.470000","38","False","False",""
"2","2","Unstoppable Slasher","dsk","Near Mint","English","","","2025-10-30 23:53:43.637000","294","False","False",""
"2","2","Unsummon","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","599","False","False",""
"1","1","Untamed Hunger","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","529","False","False",""
"1","1","Unwanted Remake","dsk","Near Mint","English","","","2025-10-25 22:10:51.977000","39","False","False",""
"1","1","Unwilling Vessel","dsk","Near Mint","English","","","2025-10-25 22:15:35.140000","81","False","False",""
"2","2","Urabrask's Anointer","one","Near Mint","English","","","2025-11-07 19:29:53.163000","293","False","False",""
"1","1","Urabrask's Forge","one","Near Mint","English","","","2025-10-15 19:24:43.410000","153","False","False",""
"1","1","Valgavoth's Onslaught","dsk","Near Mint","English","","","2025-10-19 18:34:08.897000","204","False","False",""
"1","1","Valley Floodcaller","blb","Near Mint","English","","","2025-10-29 00:56:41.970000","79","False","False",""
"1","1","Valley Rally","blb","Near Mint","English","","","2025-10-29 01:08:45.000000","159","False","False",""
"2","2","Valorous Stance","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","583","False","False",""
"3","3","Vampire Gourmand","fdn","Near Mint","English","","","2025-11-07 19:47:22.460000","74","False","False",""
"1","1","Vampire Interloper","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","530","False","False",""
"1","1","Vampire Neonate","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","531","False","False",""
"1","1","Vampire Nighthawk","fdn","Near Mint","English","foil","","2025-11-06 17:14:52.670000","186","False","False",""
"3","3","Vampire Nighthawk","fdn","Near Mint","English","","","2025-11-06 17:03:31.603000","186","False","False",""
"4","4","Vampire Soulcaller","fdn","Near Mint","English","","","2025-11-06 17:12:13.830000","75","False","False",""
"1","1","Vampire Spawn","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","532","False","False",""
"1","1","Vampiric Rites","wot","Near Mint","English","","","2025-10-31 03:19:44.167000","37","False","False",""
"2","2","Vampiric Rites","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","615","False","False",""
"5","5","Vanguard Seraph","fdn","Near Mint","English","","","2025-11-07 19:45:42.947000","28","False","False",""
"3","3","Vanish from Sight","dsk","Near Mint","English","","","2025-10-30 23:50:55.623000","82","False","False",""
"1","1","Vat of Rebirth","one","Near Mint","English","","","2025-10-15 19:27:42.330000","113","False","False",""
"1","1","Vault Plunderer","otj","Near Mint","English","foil","","2025-10-15 16:30:16.020000","114","False","False",""
"6","6","Vengeful Bloodwitch","fdn","Near Mint","English","","","2025-11-06 17:13:11.950000","76","False","False",""
"2","2","Vengeful Bloodwitch","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","325","False","False",""
"2","2","Venom Connoisseur","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","648","False","False",""
"1","1","Vermin Gorger","mh2","Near Mint","English","","","2025-11-09 03:02:14.570000","107","False","False",""
"1","1","Veteran Guardmouse","blb","Near Mint","English","","","2025-10-29 01:18:02.377000","237","False","False",""
"2","2","Viashino Pyromancer","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","634","False","False",""
"2","2","Vicious Clown","dsk","Near Mint","English","","","2025-10-31 00:05:17.850000","163","False","False",""
"1","1","Victory's Herald","w17","Near Mint","English","","","2025-10-31 03:11:33.633000","6","False","False",""
"2","2","Vile Entomber","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","616","False","False",""
"1","1","Violent Urge","dsk","Near Mint","English","","","2025-10-15 14:51:52.113000","164","False","False",""
"1","1","Vitu-Ghazi Inspector","mkm","Near Mint","English","","","2025-10-25 21:57:56.537000","183","False","False",""
"1","1","Vizier of the Menagerie","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","649","False","False",""
"1","1","Void Stalker","m13","Near Mint","English","","","2025-10-31 03:11:18.247000","77","False","False",""
"1","1","Volley Veteran","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","550","False","False",""
"1","1","Volt Charge","one","Near Mint","English","","","2025-10-15 19:27:01.267000","155","False","False",""
"1","1","Voracious Greatshark","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","600","False","False",""
"1","1","Voyager Quickwelder","dft","Near Mint","English","","","2025-11-07 20:34:25.233000","37","False","False",""
"1","1","Wanted Griffin","otj","Near Mint","English","","","2025-10-15 16:25:40.297000","38","False","False",""
"1","1","Wardens of the Cycle","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","125","False","False",""
"1","1","Warm Welcome","snc","Near Mint","English","foil","","2025-10-31 02:59:59.470000","164","False","False",""
"4","4","Wary Thespian","fdn","Near Mint","English","","","2025-11-07 19:48:45.217000","235","False","False",""
"1","1","Wary Thespian","fdn","Near Mint","English","foil","","2025-10-15 14:01:30.853000","235","False","False",""
"2","2","Wary Watchdog","dsk","Near Mint","English","","","2025-10-30 23:50:47.260000","206","False","False",""
"2","2","Watcher of the Wayside","tdm","Near Mint","English","","","2025-11-07 19:43:47.050000","249","False","False",""
"1","1","Waterspout Warden","blb","Near Mint","English","foil","","2025-10-29 00:55:21.273000","80","False","False",""
"1","1","Wax // Wane","dmr","Near Mint","English","","","2025-10-31 02:59:12.167000","211","False","False",""
"2","2","Wax-Wane Witness","blb","Near Mint","English","","","2025-10-29 01:03:10.600000","39","False","False",""
"1","1","Wayfaring Temple","rtr","Near Mint","English","","","2025-10-31 03:06:36.913000","209","False","False",""
"1","1","Weirded Vampire","emn","Near Mint","English","","","2025-11-09 03:02:02.807000","113","False","False",""
"1","1","Whiskerquill Scribe","blb","Near Mint","English","","","2025-10-29 01:06:52.703000","161","False","False",""
"1","1","Whisper of the Dross","one","Near Mint","English","","","2025-10-15 19:34:59.820000","117","False","False",""
"1","1","Wildborn Preserver","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","650","False","False",""
"1","1","Wildheart Invoker","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","561","False","False",""
"3","3","Wildwood Scourge","fdn","Near Mint","English","","","2025-11-06 20:27:49.393000","236","False","False",""
"1","1","Will, Scion of Peace","woe","Near Mint","English","","","2025-10-29 01:17:08.613000","218","False","False",""
"1","1","Wilt-Leaf Liege","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","668","False","False",""
"1","1","Wind-Scarred Crag","fdn","Near Mint","English","foil","","2025-11-07 20:33:58.927000","271","False","False",""
"3","3","Wind-Scarred Crag","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","271","False","False",""
"1","1","Wingblade Disciple","tdm","Near Mint","English","","","2025-10-15 19:23:03.500000","65","False","False",""
"2","2","Wingspan Stride","tdm","Near Mint","English","","","2025-11-07 19:43:32.230000","66","False","False",""
"1","1","Winter, Misanthropic Guide","dsk","Near Mint","English","","","2025-10-30 23:50:29.827000","365","False","False",""
"1","1","Winter, Misanthropic Guide","dsk","Near Mint","English","foil","","2025-10-30 23:50:06.060000","240","False","False",""
"1","1","Winter, Misanthropic Guide","dsk","Near Mint","English","","","2025-10-30 23:50:19.353000","240","False","False",""
"2","2","Winter's Intervention","dsk","Near Mint","English","","","2025-10-30 23:51:20.747000","123","False","False",""
"1","1","Wishclaw Talisman","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","617","False","False",""
"5","5","Witness Protection","fdn","Near Mint","English","","","2025-11-07 19:46:28.617000","168","False","False",""
"1","1","Worthy Cost","tdm","Near Mint","English","","","2025-11-07 19:43:23.327000","99","False","False",""
"1","1","Youthful Valkyrie","fdn","Near Mint","English","foil","","2025-11-06 17:22:46.823000","149","False","False",""
"1","1","Youthful Valkyrie","fdn","Near Mint","English","","","2025-11-06 17:22:36.130000","149","False","False",""
"1","1","Zetalpa, Primal Dawn","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","584","False","False",""
"2","2","Zombify","fdn","Near Mint","English","","","2025-11-06 17:15:00.770000","187","False","False",""
"1","1","Zul Ashur, Lich Lord","fdn","Near Mint","English","foil","","2025-11-06 17:11:32.540000","77","False","False",""
"1","1","Zul Ashur, Lich Lord","fdn","Near Mint","English","","","2025-11-06 17:11:42.403000","77","False","False",""
